organization,switch,switch_serial,port_id,port_name,enabled,data_total,data_upstream,data_downstream,bandwidth_total,bandwidth_upstream,bandwidth_downstream,energy_total
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,13,ShoreTel,True,645794,645794,0,61.30000000000001,61.30000000000001,0.0,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,14,ShoreTel,True,20296258,13980564,6315694,1924.5999999999997,1325.6999999999996,598.9000000000001,1927.8000000000002
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,17,ShoreTel,True,62623862,57079246,5544616,5937.600000000001,5412.000000000001,525.6,2309.2999999999997
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,20,ShoreTel,True,510610,444937,65673,48.4,42.300000000000004,6.099999999999998,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,22,ShoreTel,True,27443668,19743502,7700166,2602.2,1872.2,730.0000000000001,2187.1
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,24,ShoreTel,True,29782630,20744634,9037996,2824.2000000000007,1967.0999999999997,857.0999999999999,2289.1
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,25,Data ,True,503166,478689,24477,48.79999999999998,45.700000000000024,3.1000000000000014,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,26,ShoreTel,True,19021530,12495367,6526163,1803.8000000000002,1184.8999999999999,618.9000000000001,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,36,Patient Services,True,361876,298828,63048,34.59999999999998,28.399999999999984,6.200000000000003,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,39,Acute Prescription,True,237869,214496,23373,23.700000000000006,20.599999999999987,3.1000000000000014,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,40,Static,True,198911,198447,464,18.7,18.7,0.0,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,41,Acute Nurses,True,933968,901567,32401,88.5,85.40000000000002,3.1000000000000014,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,42,Static,True,199235,198794,441,18.7,18.7,0.0,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,43,Acute MFP,True,403648,338571,65077,38.699999999999996,32.49999999999999,6.200000000000003,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,44,Static,True,199270,198834,436,18.7,18.7,0.0,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,46,Static,True,198883,198425,458,18.7,18.7,0.0,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,53,,True,1027253755,513841401,513412354,97398.99999999999,48719.8,48679.200000000004,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,54,,True,816779604,68073625,748705979,77442.99999999999,6454.299999999999,70988.7,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,2,Shortel,True,15472884,9250693,6222191,1466.8000000000002,876.9,589.9,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,3,Shortel,True,14414515,8394237,6020278,1366.8999999999999,796.0000000000001,570.8999999999999,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,11,Shortel,True,13552232,8817045,4735187,1284.7000000000003,835.9,448.79999999999995,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,22,Shortel,True,1294144,1082204,211940,122.99999999999997,102.89999999999999,20.09999999999999,1711.6999999999998
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,23,Shortel,True,1002393,936650,65743,94.79999999999998,88.9,5.900000000000003,1702.6000000000001
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,24,Shortel,True,12013364,6265185,5748179,1139.2,594.0000000000001,545.2,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,25,Shortel,True,27226442,19074117,8152325,2581.399999999999,1808.5000000000002,772.9000000000001,2339.9000000000005
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,26,Shortel,True,21291695,17400034,3891661,2018.6999999999998,1649.5999999999992,369.09999999999997,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,32,Shortel,True,14763053,8848537,5914516,1399.5,838.8000000000001,560.6999999999999,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,33,Shortel,True,15201490,9313119,5888371,1441.4,883.2,558.2,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,37,Static,True,281904,249642,32262,26.999999999999996,23.900000000000002,3.1000000000000014,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,38,Static-AVTech,True,181908,175729,6179,16.1,15.899999999999999,0.2,1940.6
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,40,Static,True,170217,169643,574,15.6,15.6,0.0,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,41,Static,True,170978,170076,902,15.7,15.6,0.1,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,42,Camera DVR,True,1245972,900792,345180,119.10000000000004,85.4,33.70000000000002,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,44,Static,True,237584,213851,23733,23.89999999999999,20.800000000000004,3.1000000000000014,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,46,Shortel Test,True,8177208,4248148,3929060,775.8000000000001,403.20000000000016,372.59999999999997,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,47,Wireless AP,True,541171929,529421441,11750488,51310.9,50197.0,1113.8999999999999,4463.299999999998
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,48,Wireless AP,True,584240995,565106019,19134976,55394.70000000001,53580.4,1814.3,4590.5
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,53,,True,129956460,53941264,76015196,12322.000000000002,5114.5,7207.5,0.0
BCMH,Nursery FCC Stack 1-2,Q2QW-5DLK-KFM9,54,,True,641505552,30461984,611043568,60824.100000000006,2888.2000000000003,57935.9,0.0
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,1,ShoreTel,True,1505515,1302111,203404,142.50000000000003,123.49999999999999,18.999999999999996,1710.3
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,3,Postage Machine,True,43397,39686,3711,3.7000000000000015,3.5000000000000018,0.2,0.0
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,6,ShoreTel,True,1362281,1229733,132548,129.4,116.60000000000001,12.800000000000008,1771.8000000000002
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,7,ShoreTel,True,20459354,12910605,7548749,1939.8999999999994,1223.9999999999998,715.9,0.0
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,8,ShoreTel,True,578535270,557684951,20850319,54853.80000000001,52876.799999999996,1976.9999999999998,2170.7
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,10,ShoreTel,True,26426251,19416069,7010182,2505.0000000000005,1840.4000000000005,664.5999999999999,2115.7000000000003
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,11,ShoreTel,True,1363339,1229674,133665,128.99999999999997,116.60000000000004,12.399999999999997,1720.3
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,12,ShoreTel,True,1238201,1166206,71995,117.19999999999997,110.60000000000002,6.600000000000003,1630.1999999999998
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,13,ShoreTel,True,44575933,37573643,7002290,4226.6,3562.6,664.0,0.0
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,14,ShoreTel,True,1276933,1186350,90583,120.59999999999997,112.40000000000002,8.200000000000003,1761.1000000000001
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,15,ShoreTel,True,1538506,1316821,221685,145.5,124.8,20.699999999999996,1746.3999999999999
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,17,ShoreTel,True,57719559,40271571,17447988,5473.0,3818.5,1654.5000000000002,2159.4
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,19,ShoreTel,True,1268095,1180848,87247,119.99999999999999,112.10000000000001,7.900000000000003,1722.4000000000003
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,22,ShoreTel,True,1950706,1733785,216921,185.19999999999996,164.30000000000004,20.9,1767.4999999999998
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,23,ShoreTel,True,29440875,18734833,10706042,2791.7999999999997,1776.5000000000002,1015.3000000000002,0.0
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,24,ShoreTel,True,15933734,11757748,4175986,1511.0000000000002,1114.9,396.1000000000001,2148.2000000000003
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,28,ShoreTel,True,1916887,1509710,407177,181.7,143.3,38.400000000000006,1698.3
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,30,ShoreTel,True,1234389,1165523,68866,116.49999999999997,110.40000000000002,6.100000000000002,1630.2999999999997
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,32,ShoreTel,True,1710580,1405039,305541,162.1,133.40000000000003,28.699999999999996,1734.3
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,34,ShoreTel,True,37838134,22894918,14943216,3587.5,2170.7999999999997,1416.7,2203.7
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,36,ShoreTel,True,46674181,38664439,8009742,4425.400000000001,3665.9999999999995,759.4000000000001,0.0
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,53,,True,856563628,680690557,175873071,81214.8,64539.4,16675.399999999998,0.0
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,54,,True,1719562659,277763418,1441799241,163040.20000000004,26336.300000000003,136703.90000000002,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,1,Data 130,True,16227305,11543640,4683665,1538.1999999999998,1094.3999999999999,443.79999999999995,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,4,Data 130,True,17166632,12343994,4822638,1627.5999999999997,1170.4,457.20000000000016,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,5,Data 130,True,14994608,11258050,3736558,1421.7,1067.3,354.40000000000003,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,6,Data 130,True,12830938,10094299,2736639,1216.4999999999998,957.2,259.3,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,7,Data 130,True,15376721,11617569,3759152,1458.1000000000001,1101.7,356.3999999999999,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,12,Data 130,True,3714904,3614936,99968,351.90000000000003,342.69999999999993,9.2,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,16,Rad Mamo,True,176480780,39575295,136905485,16733.1,3752.399999999999,12980.7,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,17,Data 130,True,24976218,17072055,7904163,2368.2999999999997,1618.8,749.5,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,19,Data 130,True,29864153,25411656,4452497,2831.6000000000004,2409.5,422.09999999999997,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,23,Camera,True,1249983,480684,769299,117.60000000000007,44.9,72.7,5900.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,26,Data 130,True,462950081,462848195,101886,43894.90000000001,43884.7,10.199999999999994,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,28,Data 130,True,5167282,3623137,1544145,489.3999999999999,343.4,145.99999999999997,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,29,ED Reg Camera,True,12751557,2793223,9958334,1208.6,264.49999999999994,944.0999999999999,3368.8999999999996
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,39,Data 130,True,18032209,14871284,3160925,1709.8999999999999,1410.0000000000005,299.9,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,43,Data 130,True,202080344,200532141,1548203,19160.300000000003,19013.499999999993,146.8,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,44,Wireless AP,True,1095218746,1073544958,21673788,103843.00000000001,101788.0,2055.0,4555.100000000001
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,46,Teah's Ultrasound Modality,True,35485749,814482,34671267,3364.6,77.19999999999999,3287.4,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,47,Wireless AP,True,1627769688,1539718830,88050858,154336.79999999996,145988.1,8348.7,4893.2
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,53,,True,3392781210,2236115360,1156665850,321686.0,212017.0,109669.00000000001,0.0
BCMH,Radiology 1 Stack 1-2,Q2QW-5E72-MBXJ,54,,True,5524379759,1420309816,4104069943,523792.5999999999,134666.4,389126.1999999999,0.0
BCMH,Telco Rm Stack 1-4,Q2QW-5EHG-ZMP6,18,ShoreTel,True,35808239,21671946,14136293,3395.1,2054.9,1340.1999999999998,2149.9000000000005
BCMH,Telco Rm Stack 1-4,Q2QW-5EHG-ZMP6,53,,True,820541093,659299600,161241493,77799.40000000001,62511.3,15288.100000000004,0.0
BCMH,Telco Rm Stack 1-4,Q2QW-5EHG-ZMP6,54,,True,856560391,175872989,680687402,81214.69999999998,16675.5,64539.200000000004,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,1,ShoreTel,True,591710,520108,71602,56.00000000000001,49.500000000000014,6.500000000000002,1650.7999999999995
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,2,ShoreTel,True,604711,534737,69974,57.40000000000001,50.90000000000001,6.5,1723.2000000000003
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,3,ShoreTel,True,48900333,39607560,9292773,4636.500000000001,3755.5000000000005,881.0,2000.9000000000003
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,5,ShoreTel,True,606176,535649,70527,57.400000000000006,50.90000000000001,6.500000000000001,1727.8
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,7,ShoreTel,True,582188,515142,67046,55.20000000000001,49.100000000000016,6.100000000000003,1720.3999999999999
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,11,ShoreTel,True,571912,518702,53210,53.60000000000002,49.500000000000014,4.100000000000001,1702.0000000000002
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,12,ShoreTel,True,29990824,19199256,10791568,2844.0,1820.4000000000003,1023.5999999999998,2250.1
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,13,ShoreTel,True,579588,514140,65448,54.900000000000006,49.000000000000014,5.900000000000003,1700.8000000000002
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,14,ShoreTel,True,560989,513364,47625,52.70000000000002,49.100000000000016,3.6000000000000023,1670.8
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,16,ShoreTel,True,584260,524783,59477,55.400000000000006,50.00000000000002,5.400000000000001,1686.4000000000005
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,17,ShoreTel,True,394838100,365621442,29216658,37436.200000000004,34666.200000000004,2770.0000000000005,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,20,EMS Manager,True,802950,774844,28106,76.80000000000001,73.7,3.1000000000000014,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,22,ShoreTel,True,572307,518392,53915,54.60000000000001,49.500000000000014,5.100000000000001,1631.1000000000001
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,24,ShoreTel,True,743721,595876,147845,70.4,56.7,13.699999999999998,1722.1000000000004
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,25,ShoreTel,True,3517996,2003479,1514517,333.49999999999983,190.00000000000003,143.5,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,26,ShoreTel,True,697563,570522,127041,65.60000000000001,54.00000000000002,11.599999999999998,1744.3000000000004
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,28,ShoreTel,True,191452281,173659934,17792347,18152.299999999996,16465.500000000004,1686.8000000000004,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,29,ShoreTel,True,577253,518264,58989,54.40000000000001,49.50000000000002,4.8999999999999995,1681.5999999999997
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,30,Radiology Stable,True,346644222,330979393,15664829,32867.0,31381.700000000008,1485.3,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,31,Radiology Reception,True,523693,458273,65420,49.9,43.6,6.3000000000000025,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,32,Radiology Chris,True,541994,510680,31314,51.60000000000001,48.50000000000001,3.1000000000000014,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,34,Lab_BioFire,True,3359595,2074733,1284862,318.70000000000005,196.60000000000002,122.10000000000002,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,35,,True,58371452,44949635,13421817,5534.799999999998,4261.799999999999,1273.0,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,37,CT Scanner,True,89692394,2056821,87635573,8504.0,195.00000000000003,8308.999999999998,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,43,ER MFP,True,1820306,1729335,90971,172.69999999999996,164.20000000000005,8.5,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,44,ER Epower,True,2735910,2648026,87884,259.6,250.89999999999995,8.7,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,47,Wireless AP,True,994242479,955218331,39024148,94269.00000000001,90568.79999999999,3700.1999999999994,4722.2
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,53,,True,1705898176,783389307,922508869,161744.59999999995,74276.90000000001,87467.7,0.0
BCMH,Radiology 1 Stack 1-3,Q2QW-5FE2-CB9Z,54,,True,3392740597,1156599559,2236141038,321682.0,109662.70000000001,212019.30000000002,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,13,Shortel,True,475460,346106,129354,44.50000000000002,32.599999999999994,11.899999999999997,1643.1
BCMH,Infusion Center,Q2QW-5FSZ-948A,14,Shortel,True,55737204,50150395,5586809,5284.4,4754.8,529.6000000000001,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,15,Shortel,True,894861,563074,331787,84.50000000000001,53.39999999999999,31.1,1741.9000000000005
BCMH,Infusion Center,Q2QW-5FSZ-948A,16,Shortel,True,39953728,29643996,10309732,3788.2,2810.8000000000006,977.4000000000001,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,17,Shortel,True,965696,595993,369703,91.39999999999999,56.499999999999986,34.900000000000006,1630.2999999999995
BCMH,Infusion Center,Q2QW-5FSZ-948A,18,Shortel,True,14632322,10249964,4382358,1387.0000000000002,971.6999999999998,415.29999999999995,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,19,Shortel,True,1029820,621964,407856,97.49999999999999,58.99999999999999,38.5,1721.1000000000001
BCMH,Infusion Center,Q2QW-5FSZ-948A,20,Shortel,True,133637610,121287549,12350061,12671.1,11500.0,1171.1000000000001,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,21,Shortel,True,383188,307926,75262,35.49999999999999,29.099999999999998,6.399999999999997,1689.3999999999999
BCMH,Infusion Center,Q2QW-5FSZ-948A,22,Shortel,True,13093487,10343682,2749805,1241.6999999999998,980.9000000000001,260.8,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,23,Shortel,True,1375741,803447,572294,130.4,76.0,54.40000000000001,1797.2000000000003
BCMH,Infusion Center,Q2QW-5FSZ-948A,24,Shortel,True,30032163,20962835,9069328,2847.3999999999996,1987.4000000000003,859.9999999999999,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,31,Pyxis,True,1723138,1156818,566320,163.4,109.90000000000003,53.50000000000002,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,32,AVTech Temp Sensor,True,259632,254470,5162,24.600000000000012,24.500000000000014,0.1,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,34,Shoretel,True,3985450,3814759,170691,377.7,361.6,16.099999999999998,1698.6000000000004
BCMH,Infusion Center,Q2QW-5FSZ-948A,35,Static,True,21901019,16948266,4952753,2076.8,1606.9999999999998,469.7999999999999,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,37,Static - Printer,True,1816155,1736033,80122,172.09999999999997,164.79999999999998,7.299999999999998,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,45,Openpath,True,940328,637791,302537,89.09999999999998,60.400000000000006,28.699999999999996,4596.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,46,Hillrom,True,411095,267465,143630,37.2,24.80000000000001,12.400000000000006,0.0
BCMH,Infusion Center,Q2QW-5FSZ-948A,48,Wireless AP,True,585381389,576517858,8863531,55503.10000000001,54662.500000000015,840.5999999999998,4373.299999999999
BCMH,Infusion Center,Q2QW-5FSZ-948A,49,,True,901924662,62164873,839759789,85515.8,5894.200000000001,79621.59999999998,0.0
BCMH,2nd Floor Stack 1 - 4,Q2QW-5J6M-V8LW,1,ShoreTel,True,2126407,1369173,757234,201.3,129.69999999999996,71.6,1758.8999999999996
BCMH,2nd Floor Stack 1 - 4,Q2QW-5J6M-V8LW,2,ShoreTel,True,19927264,14961190,4966074,1889.5999999999997,1418.7000000000003,470.9000000000001,2206.8
BCMH,2nd Floor Stack 1 - 4,Q2QW-5J6M-V8LW,6,ShoreTel,True,22732522,15718923,7013599,2155.6,1490.6,664.9999999999999,0.0
BCMH,2nd Floor Stack 1 - 4,Q2QW-5J6M-V8LW,8,AVTech Temp Sensor,True,655397,650944,4453,61.70000000000002,61.600000000000016,0.1,1783.2999999999997
BCMH,2nd Floor Stack 1 - 4,Q2QW-5J6M-V8LW,25,ShoreTel,True,645816,645816,0,61.300000000000004,61.300000000000004,0.0,0.0
BCMH,2nd Floor Stack 1 - 4,Q2QW-5J6M-V8LW,29,ShoreTel,True,12585496,8575081,4010415,1193.2,813.0999999999999,380.0999999999999,0.0
BCMH,2nd Floor Stack 1 - 4,Q2QW-5J6M-V8LW,31,ShoreTel,True,238145266,229368174,8777092,22579.3,21747.3,832.0,0.0
BCMH,2nd Floor Stack 1 - 4,Q2QW-5J6M-V8LW,46,Static,True,268041,219894,48147,24.99999999999999,20.79999999999999,4.200000000000002,0.0
BCMH,2nd Floor Stack 1 - 4,Q2QW-5J6M-V8LW,53,,True,812250011,29350220,782899791,77013.49999999999,2783.0000000000005,74230.5,0.0
BCMH,2nd Floor Stack 1 - 4,Q2QW-5J6M-V8LW,54,,True,1027239711,513405322,513834389,97398.00000000003,48678.59999999999,48719.4,0.0
BCMH,Education Basement,Q2QW-5LHL-U2J9,3,ShoreTel,True,13334140,9671936,3662204,1263.9,916.6000000000001,347.3,1863.1
BCMH,Education Basement,Q2QW-5LHL-U2J9,12,ACU EDU Basement,True,683454,419247,264207,65.00000000000001,39.8,25.2,0.0
BCMH,Education Basement,Q2QW-5LHL-U2J9,45,Camera,True,264309,214311,49998,23.89999999999999,20.000000000000004,3.9000000000000017,1625.5000000000002
BCMH,Education Basement,Q2QW-5LHL-U2J9,47,Wireless AP,True,516563931,514180820,2383111,48978.09999999999,48752.09999999999,225.99999999999997,4392.7
BCMH,Education Basement,Q2QW-5LHL-U2J9,49,Uplink Telco,True,531614760,7082063,524532697,50405.1,671.4999999999999,49733.60000000001,0.0
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,6,Pyxis Medsurg,True,3212649,2697044,515605,305.0,255.99999999999997,48.99999999999999,0.0
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,7,Data 130,True,30144975,24512083,5632892,2858.8,2324.6000000000004,534.1999999999999,1870.2
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,14,OPC2-MFP-Bissing,True,2130955,2063269,67686,201.90000000000003,195.59999999999994,6.299999999999998,0.0
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,22,Data 130,True,35805873,29029946,6775927,3395.0,2752.3999999999996,642.5999999999999,2242.399999999999
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,24,Data 130,True,26959517,22587320,4372197,2556.0,2141.6000000000004,414.4,2135.6000000000004
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,29,Data 130,True,30939938,28097743,2842195,2933.7000000000003,2664.2,269.5,0.0
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,31,Data 130,True,29462153,26787779,2674374,2793.5999999999995,2540.2000000000003,253.39999999999995,0.0
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,40,Spanning Tree to Data Cntr 1/5/40,True,508322455,56800,508265655,48197.19999999998,6.200000000000003,48191.0,0.0
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,44,Hillrom,True,4253037,1776053,2476984,403.3,168.60000000000002,234.70000000000005,0.0
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,53,,True,816758421,748685104,68073317,77440.90000000001,70986.20000000001,6454.700000000001,0.0
BCMH,2nd Floor Stack 1 - 6,Q2QW-5LPS-3XUS,54,,True,969778434,99588681,870189753,91949.3,9442.4,82506.90000000001,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,1,Shortel,True,14494895,11162066,3332829,1374.2999999999995,1058.3,315.9999999999999,2269.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,2,Shortel,True,1232609,1167595,65014,116.79999999999997,110.9,5.900000000000003,1663.1000000000001
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,8,Shortel,True,71111800,64665596,6446204,6742.500000000003,6131.6,610.8999999999999,1875.5
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,9,Shortel,True,1134715,1124541,10174,106.60000000000002,106.60000000000002,0.0,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,11,Nicholas Z7-61,True,78547277,77145817,1401460,7447.2,7314.6,132.60000000000002,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,12,Shortel,True,5703507,1177634,4525873,540.9999999999999,111.89999999999999,429.10000000000014,1616.6000000000004
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,15,Data 130,True,16559344,14052516,2506828,1569.9,1332.1999999999998,237.7,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,17,Pyxis build out z2-29,True,5407153,3895410,1511743,512.5,369.20000000000005,143.29999999999998,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,19,Data 130,True,97560806,89714679,7846127,9249.799999999997,8506.0,743.8,0.0
